Tipo_aviso;Estado;Prioridad;Incidente;Estructura;Creacion;Inicio;Cierre;Serie;Norte;Este;Depto;Municipio;Vereda;Cia
VEGETACIÓN;INIC TAMB GERE;Dos años;1022564;19891881;2017-03-31 00:00:00;2017-07-28 00:00:00;1970-01-01 00:00:00;1779;1105457,996;1096523,072;BOYACÁ;TOCA;TUANECA;Zen
VEGETACIÓN;INIC ENPT GEAM;Año;2526700;19891881;2015-07-16 00:00:00;2015-07-16 00:00:00;2016-03-19 00:00:00;1779;1105457,996;1096523,072;BOYACÁ;TOCA;TUANECA;Zen
VEGETACIÓN;INIC ENPT GERE;Año;1378745;19891881;2011-06-26 00:00:00;2011-06-26 00:00:00;2011-12-31 00:00:00;1779;1105457,996;1096523,072;BOYACÁ;TOCA;TUANECA;Zen
VEGETACIÓN;INIC ENPT GERE;Año;1118312;19891881;2012-05-20 00:00:00;2012-05-20 00:00:00;2013-10-06 00:00:00;1779;1105457,996;1096523,072;BOYACÁ;TOCA;TUANECA;Zen
VEGETACIÓN;INIC GEAM;Trimestre;2393732;19866186;2018-10-05 00:00:00;2018-10-05 00:00:00;1970-01-01 00:00:00;10733;1124543,331;964949,6249;CUNDINAMARCA;YACOPÍ;CASTILLO;Zen
VEGETACIÓN;INIC GEAM TAMB;Dos años;1026890;19892159;2017-02-23 00:00:00;2017-08-26 00:00:00;1970-01-01 00:00:00;15826;1024202,146;1044753,552;CUNDINAMARCA;JUNÍN;SAN PEDRO;Zen
VEGETACIÓN;INIC GEAM TAMB;Dos años;1026890;19892159;2017-02-23 00:00:00;2017-02-23 00:00:00;1970-01-01 00:00:00;15826;1024202,146;1044753,552;CUNDINAMARCA;JUNÍN;SAN PEDRO;Zen
VEGETACIÓN;INIC ENPT GERE;Semestre;1044223;19892159;2013-06-07 00:00:00;2013-06-07 00:00:00;2014-12-11 00:00:00;15826;1024202,146;1044753,552;CUNDINAMARCA;JUNÍN;SAN PEDRO;Zen
VEGETACIÓN;INIC GERE;Año;2486970;19892678;2016-06-23 00:00:00;2019-03-24 00:00:00;1970-01-01 00:00:00;11739;1008229,831;976229,225;CUNDINAMARCA;BOJACÁ;BARRO BLANCO;Zen
VEGETACIÓN;INIC GERE;Año;2486970;19892678;2016-06-23 00:00:00;2016-06-23 00:00:00;1970-01-01 00:00:00;11739;1008229,831;976229,225;CUNDINAMARCA;BOJACÁ;BARRO BLANCO;Zen
VEGETACIÓN;INIC GERE;Año;1684187;19892678;2009-02-20 00:00:00;2009-02-20 00:00:00;2010-02-11 00:00:00;11739;1008229,831;976229,225;CUNDINAMARCA;BOJACÁ;BARRO BLANCO;Zen
VEGETACIÓN;INIC TAMB GERE;Dos años;1026888;19892150;2017-02-23 00:00:00;2018-03-09 00:00:00;1970-01-01 00:00:00;15835;1024142,301;1040162,014;CUNDINAMARCA;JUNÍN;EL CARMEN;Zen
VEGETACIÓN;INIC TAMB GERE;Dos años;1026888;19892150;2017-02-23 00:00:00;2017-02-23 00:00:00;1970-01-01 00:00:00;15835;1024142,301;1040162,014;CUNDINAMARCA;JUNÍN;EL CARMEN;Zen
VEGETACIÓN;INIC ENPT TAMB GERE;Dos años;2416956;19892150;2018-03-17 00:00:00;2018-03-17 00:00:00;1970-01-01 00:00:00;15835;1024142,301;1040162,014;CUNDINAMARCA;JUNÍN;EL CARMEN;Zen
VEGETACIÓN;INIC ENPT TAMB GERE;Dos años;2416956;19892150;2018-03-17 00:00:00;2018-04-19 00:00:00;1970-01-01 00:00:00;15835;1024142,301;1040162,014;CUNDINAMARCA;JUNÍN;EL CARMEN;Zen
VEGETACIÓN;INIC ENPT GERE PRER;Año;2416968;19892150;2018-03-17 00:00:00;2018-04-11 00:00:00;1970-01-01 00:00:00;15835;1024142,301;1040162,014;CUNDINAMARCA;JUNÍN;EL CARMEN;Zen
VEGETACIÓN;INIC ENPT GERE PRER;Año;2416968;19892150;2018-03-17 00:00:00;2018-03-17 00:00:00;1970-01-01 00:00:00;15835;1024142,301;1040162,014;CUNDINAMARCA;JUNÍN;EL CARMEN;Zen
VEGETACIÓN;INIC ENPT TAMB GERE;Año;2416962;19892150;2018-03-17 00:00:00;2018-04-11 00:00:00;1970-01-01 00:00:00;15835;1024142,301;1040162,014;CUNDINAMARCA;JUNÍN;EL CARMEN;Zen
VEGETACIÓN;INIC ENPT TAMB GERE;Año;2416962;19892150;2018-03-17 00:00:00;2018-03-17 00:00:00;1970-01-01 00:00:00;15835;1024142,301;1040162,014;CUNDINAMARCA;JUNÍN;EL CARMEN;Zen
VEGETACIÓN;INIC ENPT GERE;Año;2636034;19892150;2014-04-25 00:00:00;2014-04-25 00:00:00;2015-01-31 00:00:00;15835;1024142,301;1040162,014;CUNDINAMARCA;JUNÍN;EL CARMEN;Zen
VEGETACIÓN;INIC ENPT GERE;Año;2554826;19892150;2014-04-25 00:00:00;2015-02-01 00:00:00;2016-02-17 00:00:00;15835;1024142,301;1040162,014;CUNDINAMARCA;JUNÍN;EL CARMEN;Zen
VEGETACIÓN;INIC GEAM;Año;2554825;19892150;2014-04-25 00:00:00;2015-02-01 00:00:00;2015-02-11 00:00:00;15835;1024142,301;1040162,014;CUNDINAMARCA;JUNÍN;EL CARMEN;Zen
VEGETACIÓN;INIC GEAM;Año;2554824;19892150;2014-04-25 00:00:00;2015-02-01 00:00:00;2015-02-12 00:00:00;15835;1024142,301;1040162,014;CUNDINAMARCA;JUNÍN;EL CARMEN;Zen
VEGETACIÓN;INIC GEAM;Año;2554821;19892150;2014-04-25 00:00:00;2015-02-01 00:00:00;2015-02-12 00:00:00;15835;1024142,301;1040162,014;CUNDINAMARCA;JUNÍN;EL CARMEN;Zen
PERMISO INGRESO;INIC ENPT GEAM;Año;1015190;19892477;2017-05-20 00:00:00;2017-05-20 00:00:00;1970-01-01 00:00:00;2119;1023868,35;1088628,969;BOYACÁ;SANTA MARÍA;CAÑO NEGRO;Zen
PERMISO INGRESO;INIC ENPT GEAM;Año;1015190;19892477;2017-05-20 00:00:00;2018-04-11 00:00:00;1970-01-01 00:00:00;2119;1023868,35;1088628,969;BOYACÁ;SANTA MARÍA;CAÑO NEGRO;Zen
OBRAS;INIC ENPT GEAM;Año;2583364;19892477;2014-05-17 00:00:00;2014-05-17 00:00:00;2015-11-18 00:00:00;2119;1023868,35;1088628,969;BOYACÁ;SANTA MARÍA;CAÑO NEGRO;Zen
PERMISO INGRESO;INIC ENPT GERE;Semestre;1488069;19892477;2011-03-17 00:00:00;2011-03-17 00:00:00;2012-05-12 00:00:00;2119;1023868,35;1088628,969;BOYACÁ;SANTA MARÍA;CAÑO NEGRO;Zen
PERMISO INGRESO;INIC ENPT GERE;Semestre;1488066;19892477;2011-03-17 00:00:00;2011-03-17 00:00:00;2012-05-12 00:00:00;2119;1023868,35;1088628,969;BOYACÁ;SANTA MARÍA;CAÑO NEGRO;Zen
VEGETACIÓN;INIC GEAM TAMB;Dos años;1026762;19892190;2017-02-24 00:00:00;2017-08-26 00:00:00;1970-01-01 00:00:00;15797;1018132,955;1057799,308;CUNDINAMARCA;UBALÁ;SAN ROQUE;Zen
VEGETACIÓN;INIC GEAM TAMB;Dos años;1026762;19892190;2017-02-24 00:00:00;2017-02-24 00:00:00;1970-01-01 00:00:00;15797;1018132,955;1057799,308;CUNDINAMARCA;UBALÁ;SAN ROQUE;Zen
VEGETACIÓN;INIC TAMB GERE;Dos años;2415313;19892190;2018-04-07 00:00:00;2018-10-28 00:00:00;2019-01-10 00:00:00;15797;1018132,955;1057799,308;CUNDINAMARCA;UBALÁ;SAN ROQUE;Zen
VEGETACIÓN;INIC TAMB GERE;Dos años;2415313;19892190;2018-04-07 00:00:00;2018-04-07 00:00:00;2019-01-10 00:00:00;15797;1018132,955;1057799,308;CUNDINAMARCA;UBALÁ;SAN ROQUE;Zen
VEGETACIÓN;INIC ENPT GERE;Año;1119404;19892190;2012-05-17 00:00:00;2012-05-17 00:00:00;2013-07-18 00:00:00;15797;1018132,955;1057799,308;CUNDINAMARCA;UBALÁ;SAN ROQUE;Zen
VEGETACIÓN;INIC GEAM GPRE PRER;Dos años;2403420;19892234;2018-06-24 00:00:00;2019-04-13 00:00:00;1970-01-01 00:00:00;15753;1027614,783;1074026,919;CUNDINAMARCA;UBALÁ;MUNDO NUEVO;Zen
VEGETACIÓN;INIC GEAM GPRE PRER;Dos años;2403420;19892234;2018-06-24 00:00:00;2018-06-24 00:00:00;1970-01-01 00:00:00;15753;1027614,783;1074026,919;CUNDINAMARCA;UBALÁ;MUNDO NUEVO;Zen
VEGETACIÓN;INIC COND TAMB GERE;Semestre;2398140;19891640;2018-07-29 00:00:00;2019-02-10 00:00:00;1970-01-01 00:00:00;4435;983030,0253;880297,9706;TOLIMA;IBAGUÉ;sin_vereda;Zen
VEGETACIÓN;INIC COND TAMB GERE;Semestre;2398140;19891640;2018-07-29 00:00:00;2018-07-29 00:00:00;1970-01-01 00:00:00;4435;983030,0253;880297,9706;TOLIMA;IBAGUÉ;sin_vereda;Zen
CONSTRUCCIONES;INIC GEAM;Año;1612804;19891640;2010-10-28 00:00:00;2010-10-28 00:00:00;1970-01-01 00:00:00;4435;983030,0253;880297,9706;TOLIMA;IBAGUÉ;sin_vereda;Zen
CONSTRUCCIONES;INIC GERE;Tres años;2417425;19891640;2018-03-09 00:00:00;2018-03-11 00:00:00;2018-05-12 00:00:00;4435;983030,0253;880297,9706;TOLIMA;IBAGUÉ;sin_vereda;Zen
CONSTRUCCIONES;INIC GERE;Tres años;2417425;19891640;2018-03-09 00:00:00;2018-03-09 00:00:00;2018-05-12 00:00:00;4435;983030,0253;880297,9706;TOLIMA;IBAGUÉ;sin_vereda;Zen
CONSTRUCCIONES;INIC GERE;Tres años;2420940;19891640;2018-01-29 00:00:00;2018-05-02 00:00:00;2018-08-12 00:00:00;4435;983030,0253;880297,9706;TOLIMA;IBAGUÉ;sin_vereda;Zen
CONSTRUCCIONES;INIC GERE;Tres años;2420940;19891640;2018-01-29 00:00:00;2018-02-01 00:00:00;2018-08-12 00:00:00;4435;983030,0253;880297,9706;TOLIMA;IBAGUÉ;sin_vereda;Zen
CONSTRUCCIONES;INIC GERE;Tres años;2420941;19891640;2018-01-29 00:00:00;2018-02-01 00:00:00;2018-06-21 00:00:00;4435;983030,0253;880297,9706;TOLIMA;IBAGUÉ;sin_vereda;Zen
CONSTRUCCIONES;INIC GERE;Tres años;2420939;19891640;2018-01-29 00:00:00;2018-02-01 00:00:00;2018-05-12 00:00:00;4435;983030,0253;880297,9706;TOLIMA;IBAGUÉ;sin_vereda;Zen
VEGETACIÓN;INIC GEAM;Año;2410472;19892471;2018-05-11 00:00:00;2019-03-30 00:00:00;1970-01-01 00:00:00;2125;1020586,608;1086299,633;BOYACÁ;SANTA MARÍA;CULIMA;Zen
VEGETACIÓN;INIC GEAM;Año;2410472;19892471;2018-05-11 00:00:00;2018-05-11 00:00:00;1970-01-01 00:00:00;2125;1020586,608;1086299,633;BOYACÁ;SANTA MARÍA;CULIMA;Zen
PERMISO INGRESO;INIC ENPT GEAM;Trimestre;1116866;19892471;2012-05-27 00:00:00;2012-05-27 00:00:00;2013-08-01 00:00:00;2125;1020586,608;1086299,633;BOYACÁ;SANTA MARÍA;CULIMA;Zen
OBRAS;INIC ENPT GEAM;Año;2996571;19892471;2013-08-01 00:00:00;2013-08-01 00:00:00;2013-08-19 00:00:00;2125;1020586,608;1086299,633;BOYACÁ;SANTA MARÍA;CULIMA;Zen
PERMISO INGRESO;INIC GERE;Semestre;2488860;19892471;2016-06-05 00:00:00;2016-06-05 00:00:00;2016-11-26 00:00:00;2125;1020586,608;1086299,633;BOYACÁ;SANTA MARÍA;CULIMA;Zen
VEGETACIÓN;INIC GEAM TAMB;Dos años;2454153;19891961;2017-06-15 00:00:00;2017-12-09 00:00:00;1970-01-01 00:00:00;1735;1078774,25;1074252,276;BOYACÁ;TIBANA;LAVADEROS;Zen
VEGETACIÓN;INIC GEAM TAMB;Dos años;2454153;19891961;2017-06-15 00:00:00;2017-06-15 00:00:00;1970-01-01 00:00:00;1735;1078774,25;1074252,276;BOYACÁ;TIBANA;LAVADEROS;Zen
VEGETACIÓN;INIC ENPT GERE;Año;2987544;19891961;2013-09-21 00:00:00;2013-09-21 00:00:00;2015-03-12 00:00:00;1735;1078774,25;1074252,276;BOYACÁ;TIBANA;LAVADEROS;Zen
VEGETACIÓN;INIC GEAM REAN;Año;2525218;19891961;2015-07-16 00:00:00;2015-07-31 00:00:00;2016-06-02 00:00:00;1735;1078774,25;1074252,276;BOYACÁ;TIBANA;LAVADEROS;Zen
VEGETACIÓN;INIC REAN GERE PRER;Año;2489112;19891961;2016-06-02 00:00:00;2016-06-02 00:00:00;2017-04-21 00:00:00;1735;1078774,25;1074252,276;BOYACÁ;TIBANA;LAVADEROS;Zen
VEGETACIÓN;INIC ENPT GEAM REAN;Año;2525217;19891961;2015-07-16 00:00:00;2015-07-31 00:00:00;2016-06-02 00:00:00;1735;1078774,25;1074252,276;BOYACÁ;TIBANA;LAVADEROS;Zen
CONSTRUCCIONES;INIC GEAM;Tres años;2400144;19891961;2018-07-18 00:00:00;2018-07-18 00:00:00;1970-01-01 00:00:00;1735;1078774,25;1074252,276;BOYACÁ;TIBANA;LAVADEROS;Zen
VEGETACIÓN;INIC GEAM TAMB;Dos años;2454130;19891956;2017-06-15 00:00:00;2017-06-15 00:00:00;1970-01-01 00:00:00;1740;1080639,61;1075297,293;BOYACÁ;TIBANA;SIRAMA;Zen
VEGETACIÓN;INIC GEAM TAMB;Dos años;2454130;19891956;2017-06-15 00:00:00;2017-12-09 00:00:00;1970-01-01 00:00:00;1740;1080639,61;1075297,293;BOYACÁ;TIBANA;SIRAMA;Zen
VEGETACIÓN;INIC ENPT GERE;Año;2987488;19891956;2013-09-21 00:00:00;2013-09-21 00:00:00;2015-04-30 00:00:00;1740;1080639,61;1075297,293;BOYACÁ;TIBANA;SIRAMA;Zen
VEGETACIÓN;INIC ENPT GERE;Año;2564739;19891956;2014-09-20 00:00:00;2014-09-20 00:00:00;2015-04-30 00:00:00;1740;1080639,61;1075297,293;BOYACÁ;TIBANA;SIRAMA;Zen
VEGETACIÓN;INIC ENPT GERE;Año;2549329;19891956;2015-04-12 00:00:00;2015-04-12 00:00:00;2016-05-06 00:00:00;1740;1080639,61;1075297,293;BOYACÁ;TIBANA;SIRAMA;Zen
VEGETACIÓN;INIC ENPT GERE;Año;2549325;19891956;2015-04-12 00:00:00;2015-04-12 00:00:00;2016-04-14 00:00:00;1740;1080639,61;1075297,293;BOYACÁ;TIBANA;SIRAMA;Zen
VEGETACIÓN;INIC ENPT GERE;Año;2549324;19891956;2015-04-12 00:00:00;2015-04-12 00:00:00;2016-04-14 00:00:00;1740;1080639,61;1075297,293;BOYACÁ;TIBANA;SIRAMA;Zen
CONSTRUCCIONES;INIC GEAM;Tres años;2400110;19891956;2018-07-18 00:00:00;2018-07-18 00:00:00;1970-01-01 00:00:00;1740;1080639,61;1075297,293;BOYACÁ;TIBANA;SIRAMA;Zen
VEGETACIÓN;INIC GEAM TAMB;Dos años;2454641;19892366;2017-06-11 00:00:00;2017-06-11 00:00:00;1970-01-01 00:00:00;1972;1025776,749;1040818,954;CUNDINAMARCA;JUNÍN;SAN JOSE;Zen
VEGETACIÓN;INIC GEAM TAMB;Dos años;2454641;19892366;2017-06-11 00:00:00;2017-12-10 00:00:00;1970-01-01 00:00:00;1972;1025776,749;1040818,954;CUNDINAMARCA;JUNÍN;SAN JOSE;Zen
VEGETACIÓN;INIC GERE;Dos años;2529791;19892366;2015-06-26 00:00:00;2015-06-26 00:00:00;2016-05-11 00:00:00;1972;1025776,749;1040818,954;CUNDINAMARCA;JUNÍN;SAN JOSE;Zen
VEGETACIÓN;INIC ENPT GERE;Año;1636022;19892366;2010-05-20 00:00:00;2010-05-20 00:00:00;2011-04-08 00:00:00;1972;1025776,749;1040818,954;CUNDINAMARCA;JUNÍN;SAN JOSE;Zen
VEGETACIÓN;INIC ENPT GERE;Trimestre;1425830;19892366;2011-05-09 00:00:00;2011-05-09 00:00:00;2011-08-18 00:00:00;1972;1025776,749;1040818,954;CUNDINAMARCA;JUNÍN;SAN JOSE;Zen
CONSTRUCCIONES;INIC GERE;Tres años;1749643;19892366;2007-09-13 00:00:00;2007-09-13 00:00:00;2010-05-02 00:00:00;1972;1025776,749;1040818,954;CUNDINAMARCA;JUNÍN;SAN JOSE;Zen
VEGETACIÓN;INIC ENPT GEAM TAMB;Dos años;2454979;19892338;2017-06-09 00:00:00;2017-06-09 00:00:00;1970-01-01 00:00:00;2326;1027806,375;1028541,875;CUNDINAMARCA;GUASCA;PASTOR OSPINA;Zen
VEGETACIÓN;INIC ENPT GEAM TAMB;Dos años;2454979;19892338;2017-06-09 00:00:00;2017-12-09 00:00:00;1970-01-01 00:00:00;2326;1027806,375;1028541,875;CUNDINAMARCA;GUASCA;PASTOR OSPINA;Zen
VEGETACIÓN;INIC ENPT GERE;Año;1113938;19892338;2012-06-13 00:00:00;2012-06-13 00:00:00;2015-11-21 00:00:00;2326;1027806,375;1028541,875;CUNDINAMARCA;GUASCA;PASTOR OSPINA;Zen
CONSTRUCCIONES;INIC GEAM;Seis años;2581599;19892338;2014-05-31 00:00:00;2014-06-01 00:00:00;1970-01-01 00:00:00;2326;1027806,375;1028541,875;CUNDINAMARCA;GUASCA;PASTOR OSPINA;Zen
VEGETACIÓN;INIC GEAM;Dos años;2400069;19892661;2018-07-18 00:00:00;2019-03-31 00:00:00;1970-01-01 00:00:00;11756;1008579,48;967622,5308;CUNDINAMARCA;TENA;LAGUNETA;Zen
VEGETACIÓN;INIC GEAM;Dos años;2400069;19892661;2018-07-18 00:00:00;2018-07-18 00:00:00;1970-01-01 00:00:00;11756;1008579,48;967622,5308;CUNDINAMARCA;TENA;LAGUNETA;Zen
VEGETACIÓN;INIC COND GEAM REAN GPRE;Semestre;2486752;19892661;2016-06-26 00:00:00;2016-06-26 00:00:00;2016-11-05 00:00:00;11756;1008579,48;967622,5308;CUNDINAMARCA;TENA;LAGUNETA;Zen
CONSTRUCCIONES;INIC GEAM;Tres años;2486873;19892661;2016-06-24 00:00:00;2016-06-24 00:00:00;1970-01-01 00:00:00;11756;1008579,48;967622,5308;CUNDINAMARCA;TENA;LAGUNETA;Zen
VEGETACIÓN;INIC GEAM GPRE;Año;2408698;19892644;2018-05-20 00:00:00;2018-05-20 00:00:00;1970-01-01 00:00:00;11773;1006025,588;961450,25;CUNDINAMARCA;LA MESA;HOSPICIO;Zen
CONSTRUCCIONES;INIC GERE;Tres años;1749666;19892644;2007-09-13 00:00:00;2007-09-13 00:00:00;2010-05-02 00:00:00;11773;1006025,588;961450,25;CUNDINAMARCA;LA MESA;HOSPICIO;Zen
CONSTRUCCIONES;INIC GERE;Tres años;1749665;19892644;2007-09-13 00:00:00;2007-09-13 00:00:00;2010-03-27 00:00:00;11773;1006025,588;961450,25;CUNDINAMARCA;LA MESA;HOSPICIO;Zen
VEGETACIÓN;INIC ENPT GERE;Año;1111256;19892644;2012-06-27 00:00:00;2012-06-27 00:00:00;2013-03-29 00:00:00;11773;1006025,588;961450,25;CUNDINAMARCA;LA MESA;HOSPICIO;Zen
CONSTRUCCIONES;INIC GERE;Tres años;2485032;19892644;2016-07-08 00:00:00;2017-08-25 00:00:00;2017-08-30 00:00:00;11773;1006025,588;961450,25;CUNDINAMARCA;LA MESA;HOSPICIO;Zen
CONSTRUCCIONES;INIC GERE;Tres años;2485032;19892644;2016-07-08 00:00:00;2016-07-08 00:00:00;2017-08-30 00:00:00;11773;1006025,588;961450,25;CUNDINAMARCA;LA MESA;HOSPICIO;Zen
VEGETACIÓN;INIC SCOR ENPT GEAM;Año;2416717;19892197;2018-03-22 00:00:00;2018-03-22 00:00:00;1970-01-01 00:00:00;15790;1018521,575;1061239,637;CUNDINAMARCA;UBALÁ;SANTA MARIA;Zen
VEGETACIÓN;INIC SCOR ENPT GEAM;Año;2416717;19892197;2018-03-22 00:00:00;2019-02-21 00:00:00;1970-01-01 00:00:00;15790;1018521,575;1061239,637;CUNDINAMARCA;UBALÁ;SANTA MARIA;Zen
VEGETACIÓN;INIC GEAM GPRE PRER;Año;2405521;19892654;2018-06-13 00:00:00;2018-06-13 00:00:00;1970-01-01 00:00:00;11763;1007514,542;965389,6209;CUNDINAMARCA;TENA;EL ROSARIO;Zen
VEGETACIÓN;INIC GEAM GPRE PRER;Año;2405521;19892654;2018-06-13 00:00:00;2019-03-15 00:00:00;1970-01-01 00:00:00;11763;1007514,542;965389,6209;CUNDINAMARCA;TENA;EL ROSARIO;Zen
VEGETACIÓN;INIC GERE;Semestre;1718728;19892654;2008-05-15 00:00:00;2008-05-18 00:00:00;2010-02-26 00:00:00;11763;1007514,542;965389,6209;CUNDINAMARCA;TENA;EL ROSARIO;Zen
OBRAS;INIC COND GERE;Semestre;2397470;19892429;2018-08-09 00:00:00;2018-08-23 00:00:00;1970-01-01 00:00:00;2146;1014585,938;1068026,125;CUNDINAMARCA;GACHALÁ;VEGA DE SAN JUAN;Zen
OBRAS;INIC COND GERE;Semestre;2397470;19892429;2018-08-09 00:00:00;2018-10-03 00:00:00;1970-01-01 00:00:00;2146;1014585,938;1068026,125;CUNDINAMARCA;GACHALÁ;VEGA DE SAN JUAN;Zen
OBRAS;INIC COND GERE;Año;2421934;19866085;2018-01-14 00:00:00;2019-03-07 00:00:00;1970-01-01 00:00:00;10834;1066258,819;974218,3824;CUNDINAMARCA;VERGARA;PERIQUITO;Zen
OBRAS;INIC COND GERE;Año;2421934;19866085;2018-01-14 00:00:00;2018-01-14 00:00:00;1970-01-01 00:00:00;10834;1066258,819;974218,3824;CUNDINAMARCA;VERGARA;PERIQUITO;Zen
OBRAS;INIC COND ENPT CO19 GERE;Semestre;2509063;19866085;2015-12-04 00:00:00;2015-12-05 00:00:00;2016-07-03 00:00:00;10834;1066258,819;974218,3824;CUNDINAMARCA;VERGARA;PERIQUITO;Zen
OBRAS;INIC COND ENPT GERE;Año;2421920;19866055;2018-01-14 00:00:00;2019-03-25 00:00:00;1970-01-01 00:00:00;10864;1048617,185;979801,9712;CUNDINAMARCA;SUPATÁ;SAN MARCOS;Zen
OBRAS;INIC COND ENPT GERE;Año;2421920;19866055;2018-01-14 00:00:00;2018-01-14 00:00:00;1970-01-01 00:00:00;10864;1048617,185;979801,9712;CUNDINAMARCA;SUPATÁ;SAN MARCOS;Zen
OBRAS;INIC COND ENPT CO19 GERE;Semestre;2505280;19866055;2015-12-23 00:00:00;2015-12-23 00:00:00;2016-07-03 00:00:00;10864;1048617,185;979801,9712;CUNDINAMARCA;SUPATÁ;SAN MARCOS;Zen
VEGETACIÓN;INIC GERE;Trimestre;1264109;19866055;2011-10-19 00:00:00;2011-10-19 00:00:00;2011-12-31 00:00:00;10864;1048617,185;979801,9712;CUNDINAMARCA;SUPATÁ;SAN MARCOS;Zen
VEGETACIÓN;INIC GEAM;Dos años;2398895;19892653;2018-07-25 00:00:00;2018-07-25 00:00:00;1970-01-01 00:00:00;11764;1007213,678;964924,2828;CUNDINAMARCA;TENA;EL ROSARIO;Zen
VEGETACIÓN;PLAN ENPT GERE;Mes;2720468;19892653;2014-04-11 00:00:00;2014-04-11 00:00:00;2015-02-12 00:00:00;11764;1007213,678;964924,2828;CUNDINAMARCA;TENA;EL ROSARIO;Zen
VEGETACIÓN;INIC GEAM;Mes;2554550;19892653;2014-04-11 00:00:00;2015-02-06 00:00:00;2015-06-16 00:00:00;11764;1007213,678;964924,2828;CUNDINAMARCA;TENA;EL ROSARIO;Zen
VEGETACIÓN;INIC ENPT GERE;Tres años;2549841;19892653;2015-04-01 00:00:00;2015-04-09 00:00:00;2018-09-12 00:00:00;11764;1007213,678;964924,2828;CUNDINAMARCA;TENA;EL ROSARIO;Zen
CONSTRUCCIONES;INIC GEAM;Seis años;1749676;19892653;2007-09-13 00:00:00;2007-09-13 00:00:00;1970-01-01 00:00:00;11764;1007213,678;964924,2828;CUNDINAMARCA;TENA;EL ROSARIO;Zen
CONSTRUCCIONES;INIC GEAM CO19;Seis años;2549734;19892653;2015-04-01 00:00:00;2015-04-09 00:00:00;1970-01-01 00:00:00;11764;1007213,678;964924,2828;CUNDINAMARCA;TENA;EL ROSARIO;Zen
CONSTRUCCIONES;INIC GEAM;Seis años;1749677;19892653;2007-09-13 00:00:00;2007-09-13 00:00:00;1970-01-01 00:00:00;11764;1007213,678;964924,2828;CUNDINAMARCA;TENA;EL ROSARIO;Zen
PERMISO INGRESO;INIC GEAM;Semestre;2410588;19892267;2018-05-09 00:00:00;2018-05-09 00:00:00;1970-01-01 00:00:00;15720;1030967,034;1089010,852;BOYACÁ;SANTA MARÍA;CAÑO NEGRO;Zen
PERMISO INGRESO;INIC GEAM;Semestre;2410588;19892267;2018-05-09 00:00:00;2019-01-30 00:00:00;1970-01-01 00:00:00;15720;1030967,034;1089010,852;BOYACÁ;SANTA MARÍA;CAÑO NEGRO;Zen
OBRAS;PLAN ENPT GEAM EESP;Año;2647927;19892267;2014-04-21 00:00:00;2014-04-21 00:00:00;2015-06-05 00:00:00;15720;1030967,034;1089010,852;BOYACÁ;SANTA MARÍA;CAÑO NEGRO;Zen
PERMISO INGRESO;INIC ENPT GERE;Año;2488928;19892267;2016-06-04 00:00:00;2016-06-04 00:00:00;2016-12-18 00:00:00;15720;1030967,034;1089010,852;BOYACÁ;SANTA MARÍA;CAÑO NEGRO;Zen
PERMISO INGRESO;INIC GERE;Trimestre;2394933;19874573;2018-09-13 00:00:00;2019-02-13 00:00:00;1970-01-01 00:00:00;8279;1061104,048;906757,2502;TOLIMA;FALAN;LA PLANTILLA;Azul
PERMISO INGRESO;INIC GERE;Trimestre;2394933;19874573;2018-09-13 00:00:00;2018-09-13 00:00:00;1970-01-01 00:00:00;8279;1061104,048;906757,2502;TOLIMA;FALAN;LA PLANTILLA;Azul
VEGETACIÓN;INIC COND GERE;Mes;2555984;19874573;2015-01-18 00:00:00;2015-01-18 00:00:00;2015-10-11 00:00:00;8279;1061104,048;906757,2502;TOLIMA;FALAN;LA PLANTILLA;Azul
VEGETACIÓN;INIC SCOR ENPT GEAM;Mes;2528737;19874573;2015-07-03 00:00:00;2015-07-03 00:00:00;2015-08-16 00:00:00;8279;1061104,048;906757,2502;TOLIMA;FALAN;LA PLANTILLA;Azul
PERMISO INGRESO;INIC GEAM;Trimestre;2419154;19883331;2018-02-17 00:00:00;2019-03-01 00:00:00;1970-01-01 00:00:00;9402;971871,3318;875091,8629;TOLIMA;IBAGUÉ;LOS CAUCHOS PARTE BAJA;Zen
PERMISO INGRESO;INIC GEAM;Trimestre;2419154;19883331;2018-02-17 00:00:00;2018-02-17 00:00:00;1970-01-01 00:00:00;9402;971871,3318;875091,8629;TOLIMA;IBAGUÉ;LOS CAUCHOS PARTE BAJA;Zen
VEGETACIÓN;INIC ENPT GERE;Trimestre;1203929;19883331;2011-12-02 00:00:00;2011-12-02 00:00:00;2013-03-20 00:00:00;9402;971871,3318;875091,8629;TOLIMA;IBAGUÉ;LOS CAUCHOS PARTE BAJA;Zen
PERMISO INGRESO;INIC GERE;Trimestre;2416239;19892282;2018-03-29 00:00:00;2019-02-10 00:00:00;2019-04-14 00:00:00;15911;1032027,641;1094304,251;BOYACÁ;SANTA MARÍA;DE PLANADAS;Zen
PERMISO INGRESO;INIC GERE;Trimestre;2416239;19892282;2018-03-29 00:00:00;2018-03-29 00:00:00;2019-04-14 00:00:00;15911;1032027,641;1094304,251;BOYACÁ;SANTA MARÍA;DE PLANADAS;Zen
